============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Aluminium( 2.66 um) ======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1259  9 .7947596E+07   2686132E-02  .4612E+04  .1287E+02   .9850134  .1724132  .0047318
T 1260  9 .7973882E+07   2666092E-02  .4357E+04 -.3987E+03   .9875964  .1561717 -.0162428
T 1261  9 .7844214E+07   2672924E-02  .4691E+04  .1868E+03   .9858926  .1593154  .0513271
T 1262  9 .7868932E+07   2678501E-02  .4747E+04  .1739E+03   .9845732  .1744318  .0137568
T 1263  9 .7913687E+07   2668652E-02  .4942E+04 -.1765E+03   .9776400  .2088646 -.0244053
T 1264  9 .7957429E+07   2665191E-02  .5085E+04 -.3357E+02   .9781890  .2075904 -.0072388
T 1265  9 .8078735E+07   2661290E-02  .4892E+04 -.1328E+03   .9829478  .1834805 -.0121892
T 1266  9 .7924824E+07   2666221E-02  .4583E+04 -.3488E+01   .9905080  .1371533  .0090991
T 1267  9 .7850756E+07   2674089E-02  .5030E+04  .2034E+03   .9797636  .2001244  .0036833
T 1268  9 .7931886E+07   2664673E-02  .4559E+04 -.1449E+03   .9944233  .1049726  .0101510
T 1269  9 .7914074E+07   2674269E-02  .4867E+04 -.8891E+02   .9826502  .1854370  .0034344
T 1270  9 .7947159E+07   2667210E-02  .4421E+04  .5766E+03   .9867914  .1593494  .0291640
T 1271  9 .7923321E+07   2686261E-02  .4709E+04  .2924E+02   .9846000  .1748197 -.0009196
T 1272  9 .7934167E+07   2660387E-02  .4915E+04 -.4233E+03   .9704987  .2259560 -.0841204
T 1273  9 .7949254E+07   2660425E-02  .4909E+04 -.2640E+03   .9809392  .1932654 -.0201686
T 1274  9 .7881061E+07   2683521E-02  .4721E+04 -.1675E+03   .9830860  .1831167 -.0031985
T 1275  9 .7886125E+07   2677842E-02  .4845E+04  .1537E+04   .9771976  .1839217  .1061025
T 1276  9 .7873315E+07   2665691E-02  .4404E+04  .1479E+03   .9872501  .1591678 -.0016694
T 1277  9 .7917724E+07   2667781E-02  .4823E+04  .3768E+03   .9800391  .1949112  .0391530
T 1278  9 .7935340E+07   2666737E-02  .4897E+04  .3713E+02   .9794943  .2014377 -.0037003
T 1279  9 .7926735E+07   2668980E-02  .4240E+04 -.2681E+03   .9880011  .1529569 -.0214026
T 1280  9 .7820096E+07   2675162E-02  .4484E+04 -.4298E+03   .9697969  .2370584  .0574224
T 1281  9 .7981724E+07   2673343E-02  .4637E+04  .1516E+02   .9795561  .1996884 -.0243780
T 1282  9 .7858501E+07   2678671E-02  .2999E+04 -.2183E+04   .9890958  .0724756 -.1282062
T 1283  9 .7962400E+07   2680880E-02  .4797E+04  .5229E+02   .9815625  .1909556  .0084316
T 1284  9 .8042606E+07   2679161E-02  .4754E+04 -.2774E+03   .9843391  .1750796 -.0205809
T 1285  9 .8035656E+07   2668154E-02  .4699E+04  .2755E+02   .9856310  .1688892 -.0028404
T 1286  9 .8064721E+07   2677968E-02  .4444E+04 -.5505E+02   .9898907  .1418279 -.0011110
T 1287  9 .8028278E+07   2684185E-02  .4920E+04  .8403E+02   .9812339  .1925116  .0109256
T 1288  9 .7920463E+07   2684530E-02  .5153E+04  .2788E+03   .9799030  .1987041  .0175133
T 1289  9 .7899699E+07   2678627E-02  .4630E+04  .5008E+03   .9862011  .1622880  .0327106
T 1290  9 .7872250E+07   2682056E-02  .4934E+04 -.1760E+03   .9816194  .1903903 -.0132258
T 1291  9 .7894105E+07   2667337E-02  .3438E+04 -.2429E+03   .9938903  .1088758 -.0181167
T 1292  9 .8050755E+07   2669569E-02  .4324E+04 -.5225E+03   .9885466  .1489931 -.0240135
T 1293  9 .8018619E+07   2673362E-02  .4535E+04  .2213E+03   .9854125  .1695152  .0150584
T 1294  9 .7832798E+07   2676470E-02  .5296E+04 -.3769E+03   .9790117  .2021736 -.0257282
T 1295  9 .7882904E+07   2682560E-02  .4650E+04  .1060E+03   .9864379  .1638506  .0096548
T 1296  9 .7967504E+07   2668202E-02  .4718E+04  .1914E+03   .9856528  .1660775  .0301118
T 1297  9 .8067036E+07   2663142E-02  .4934E+04 -.4130E+03   .9846866  .1734615 -.0174206
T 1298  9 .7919401E+07   2673586E-02  .4736E+04  .9840E+02   .9847367  .1740450  .0014245
T 1299  9 .7907193E+07   2664297E-02  .4756E+04  .5412E+02   .9845551  .1750489  .0030351
T 1300  9 .7941275E+07   2673582E-02  .4650E+04 -.3045E+03   .9841279  .1754143 -.0268711
T 1301  9 .7990444E+07   2668861E-02  .4545E+04  .2691E+03   .9844881  .1747596  .0155661
T 1302  9 .7889040E+07   2673718E-02  .4687E+04 -.5904E+02   .9827734  .1839501 -.0178532
T 1303  9 .7982139E+07   2673811E-02  .4525E+04 -.5752E+02   .9864179  .1640556 -.0080971
T 1304  9 .8037878E+07   2673964E-02  .4495E+04  .9206E+02   .9872966  .1583071  .0135776
T 1305  9 .7949832E+07   2673466E-02  .4562E+04 -.3627E+03   .9860610  .1651271 -.0204122
T 1306  9 .7954169E+07   2663430E-02  .5192E+04 -.1264E+04   .9803860  .1892584 -.0549952
T 1307  9 .7882265E+07   2676111E-02  .4845E+04  .1568E+02   .9826862  .1850754  .0086526
T 1308  9 .8156491E+07   2661166E-02  .4563E+04 -.9460E+02   .9833574  .1814789 -.0085785
T 1309  9 .7948577E+07   2685766E-02  .4577E+04  .5346E+02   .9880476  .1541052 -.0036683
T 1310  9 .7909648E+07   2671037E-02  .5583E+04  .6591E+03   .9784248  .2056810  .0194983
T 1311  9 .7785090E+07   2677007E-02  .4701E+04  .2300E+02   .9883107  .1521354 -.0098365
T 1312  9 .7848810E+07   2675963E-02  .4417E+04 -.8400E+02   .9923326  .1231214 -.0108252
T 1313  9 .7916506E+07   2682421E-02  .5221E+04 -.1484E+03   .9817590  .1898295  .0106799
T 1314  9 .7920011E+07   2682664E-02  .4390E+04 -.1939E+03   .9873996  .1569808 -.0199767
T 1315  9 .7933694E+07   2672724E-02  .4801E+04 -.4237E+03   .9833056  .1793961 -.0304475
T 1316  9 .7952747E+07   2679724E-02  .4884E+04  .3488E+03   .9826871  .1834448  .0259644
T 1317  9 .7811852E+07   2686164E-02  .4787E+04  .1464E+03   .9889292  .1471079  .0194483
T 1318  9 .7889423E+07   2673896E-02  .4731E+04  .4762E+03   .9843213  .1723425  .0375456
T 1319  9 .7857798E+07   2666563E-02  .4842E+04  .2202E+03   .9822464  .1875621  .0035287
T 1320  9 .7915399E+07   2661857E-02  .5324E+04 -.1497E+03   .9724812  .2329286  .0049599
T 1321  9 .7923389E+07   2674187E-02  .4791E+04 -.6417E+02   .9843887  .1759707 -.0036463
T 1322  9 .7848858E+07   2669762E-02  .4405E+04  .1985E+03   .9853056  .1701330  .0150894
T 1323  9 .7998542E+07   2678354E-02  .4674E+04 -.2034E+03   .9867610  .1619320 -.0089861
T 1324  9 .7984023E+07   2678054E-02  .4310E+04  .1145E+03   .9906814  .1356692  .0120076
T 1325  9 .7888810E+07   2663709E-02  .4932E+04 -.1189E+03   .9825249  .1857969 -.0111505
T 1326  9 .7831839E+07   2672104E-02  .4736E+04  .4565E+03   .9850977  .1666020  .0427351
T 1327  9 .7762685E+07   2661093E-02  .4611E+04  .3603E+03   .9841289  .1750340  .0292122
T 1328  9 .7918339E+07   2675567E-02  .4684E+04  .3233E+03   .9840132  .1774518  .0151291
T 1329  9 .7842830E+07   2664721E-02  .4949E+04 -.2159E+02   .9823216  .1871980 -.0011062
T 1330  9 .7998917E+07   2685594E-02  .4655E+04 -.5921E+02   .9883945  .1516643 -.0086185
T 1331  9 .7956566E+07   2668020E-02  .4471E+04  .2298E+03   .9871874  .1584811  .0185655
T 1332  9 .7937480E+07   2665214E-02  .4742E+04 -.3277E+03   .9873203  .1502969 -.0510836
T 1333  9 .7884724E+07   2669331E-02  .4916E+04 -.2215E+03   .9811388  .1929221 -.0121519
T 1334  9 .7872555E+07   2661347E-02  .4568E+04  .2787E+03   .9848917  .1727404  .0122099
T 1335  9 .8012098E+07   2663895E-02  .4342E+04  .3606E+03   .9895355  .1404368  .0331205
T 1336  9 .8033367E+07   2673199E-02  .4648E+04 -.2459E+03   .9850367  .1719689 -.0113754
T 1337  9 .7862705E+07   2678985E-02  .4655E+04 -.3835E+03   .9884211  .1491186 -.0280586
T 1338  9 .7854628E+07   2680657E-02  .4503E+04 -.5276E+03   .9868304  .1580687 -.0343518
T 1339  9 .7833281E+07   2680030E-02  .5860E+04  .6761E+03   .9704902  .2408501  .0118343
T 1340  9 .8034435E+07   2661908E-02  .4579E+04 -.1079E+03   .9877925  .1556733 -.0056428
T 1341  9 .7908783E+07   2677254E-02  .4959E+04 -.7270E+02   .9819880  .1887994 -.0073735
T 1342  9 .7962823E+07   2683075E-02  .4585E+04 -.1469E+03   .9851162  .1718587  .0032525
T 1343  9 .7916543E+07   2682287E-02  .4799E+04 -.1128E+02   .9857092  .1680177 -.0121425
T 1344  9 .7994238E+07   2676798E-02  .3954E+04  .8829E+03   .9897122  .1383824  .0363320
T 1345  9 .7957433E+07   2663886E-02  .4083E+04 -.5138E+03   .9922749  .1208863 -.0278756
T 1346  9 .7749029E+07   2680854E-02  .5096E+04 -.8480E+02   .9800436  .1980551 -.0169901
T 1347  9 .7971443E+07   2662358E-02  .4704E+04 -.2619E+03   .9864178  .1640536 -.0081463
T 1348  9 .7916685E+07   2680531E-02  .4869E+04  .2822E+03   .9847116  .1725378  .0239517
T 1349  9 .7934257E+07   2671471E-02  .4289E+04 -.2752E+02   .9900323  .1408369  .0010163
T 1350  9 .7916294E+07   2663796E-02  .4451E+04 -.7428E+02   .9884969  .1512199 -.0025424
T 1351  9 .7931499E+07   2676378E-02  .4542E+04  .3329E+02   .9845691  .1747301  .0096533
T 1352  9 .7950059E+07   2672152E-02  .4391E+04 -.1261E+03   .9857168  .1680673 -.0107561
T 1353  9 .7881315E+07   2686440E-02  .4604E+04  .1736E+03   .9873783  .1568435  .0220027
T 1354  9 .7913801E+07   2663126E-02  .4573E+04  .1834E+03   .9861085  .1660774  .0028907
T 1355  9 .7980906E+07   2680053E-02  .4618E+04 -.2810E+03   .9856477  .1684826 -.0105932
T 1356  9 .7871653E+07   2666304E-02  .4414E+04  .3266E+02   .9872914  .1588795 -.0035954
T 1357  9 .7848372E+07   2684449E-02  .4933E+04  .8455E+02   .9836187  .1802534  .0017057
T 1358  9 .7986702E+07   2683009E-02  .4655E+04  .3057E+03   .9850493  .1713929  .0173884
T 1359  9 .7867768E+07   2660550E-02  .4804E+04  .3187E+02   .9845778  .1749257 -.0027323
T 1360  9 .7935385E+07   2677294E-02  .4547E+04  .2502E+03   .9858092  .1669719  .0173395
T 1361  9 .7932484E+07   2670009E-02  .4813E+04 -.4380E+02   .9838934  .1787558  .0003825
T 1362  9 .7919483E+07   2661296E-02  .4860E+04 -.5768E+02   .9815667  .1909436  .0082017
T 1363  9 .7863152E+07   2674667E-02  .5277E+04  .1797E+03   .9757814  .2181396  .0163014
T 1364  9 .7920963E+07   2670458E-02  .4660E+04 -.1087E+03   .9873886  .1581065 -.0081297
T 1365  9 .7834840E+07   2667875E-02  .4808E+04 -.4556E+01   .9825399  .1859928 -.0046962
T 1366  9 .7996515E+07   2678873E-02  .4648E+04  .1874E+03   .9828671  .1743884  .0596743
T 1367  9 .7862372E+07   2668166E-02  .4504E+04 -.1095E+04   .9845478  .1518559 -.0872089
T 1368  9 .7823734E+07   2683639E-02  .4605E+04  .1354E+03   .9864673  .1639534  .0012397
T 1369  9 .8037153E+07   2664862E-02  .4989E+04 -.3188E+03   .9856670  .1684589 -.0090605
T 1370  9 .7876277E+07   2683081E-02  .4133E+04  .4406E+03   .9894952  .1434257  .0181214
T 1371  9 .8036388E+07   2671131E-02  .4641E+04  .1385E+03   .9852348  .1712036  .0012764
T 1372  9 .7956033E+07   2667727E-02  .4300E+04 -.3044E+03   .9897932  .1362828 -.0416714
T 1373  9 .8005039E+07   2674861E-02  .4672E+04  .2801E+01   .9874509  .1579258 -.0003096
T 1374  9 .7818569E+07   2677229E-02  .4674E+04  .8028E+02   .9841372  .1772701 -.0070192
T 1375  9 .7705955E+07   2685212E-02  .4977E+04  .1628E+04   .9768657  .1885739  .1008627
T 1376  9 .7899697E+07   2670664E-02  .5530E+04 -.1157E+04   .9688688  .2355129 -.0763344
T 1377  9 .7945169E+07   2662713E-02  .4681E+04 -.4422E+03   .9883837  .1509870 -.0173364
T 1378  9 .7878913E+07   2675295E-02  .4803E+04 -.3783E+03   .9833717  .1769774 -.0407310
T 1379  9 .7922729E+07   2664705E-02  .5364E+04 -.1148E+04   .9764992  .2045547 -.0678725
T 1380  9 .7896633E+07   2669350E-02  .4880E+04 -.2085E+03   .9845566  .1749833 -.0054035
T 1381  9 .7855054E+07   2684533E-02  .4951E+04  .2967E+03   .9807096  .1952659  .0089354
T 1382  9 .7849253E+07   2684773E-02  .5095E+04 -.5070E+02   .9801955  .1980116 -.0028677
T 1383  9 .8001419E+07   2668810E-02  .4705E+04  .1584E+03   .9867739  .1620612  .0036702
T 1384  9 .7869066E+07   2661086E-02  .4644E+04  .2693E+02   .9861164  .1660404  .0022260
T 1385  9 .7920584E+07   2680788E-02  .4254E+04 -.4227E+03   .9890224  .1458800 -.0235292
T 1386  9 .7792468E+07   2663575E-02  .4464E+04  .3838E+03   .9880063  .1527230  .0227881
T 1387  9 .7839183E+07   2681034E-02  .4969E+04  .1938E+03   .9772107  .2096004  .0335689
T 1388  9 .7992587E+07   2671505E-02  .4978E+04  .1243E+03   .9826657  .1840096  .0225510
T 1389  9 .7934379E+07   2687046E-02  .4907E+04  .3337E+01   .9819224  .1885104 -.0170928
T 1390  9 .7844194E+07   2681489E-02  .3941E+04 -.3955E+03   .9914281  .1276261 -.0279623
T 1391  9 .7862561E+07   2684267E-02  .5176E+04 -.8628E+02   .9785610  .2059565 -.0004676
T 1392  9 .7857558E+07   2683939E-02  .5096E+04 -.1034E+03   .9745095  .2241504 -.0093718
T 1393  9 .7914480E+07   2674939E-02  .4657E+04 -.2790E+03   .9870701  .1589722 -.0205033
T 1394  9 .8028567E+07   2684834E-02  .4908E+04  .4721E+03   .9842971  .1763222  .0083486
T 1395  9 .7947020E+07   2664597E-02  .4794E+04  .5539E+02   .9833139  .1817699 -.0073114
T 1396  9 .7909221E+07   2671990E-02  .4613E+04 -.1758E+03   .9853802  .1691541 -.0203184
T 1397  9 .7908858E+07   2686674E-02  .4838E+04 -.4152E+03   .9831073  .1828222 -.0087185
T 1398  9 .7910319E+07   2675785E-02  .4751E+04 -.3121E+03   .9846328  .1736864 -.0181997
T 1399  9 .7868220E+07   2668151E-02  .4745E+04  .1945E+03   .9845435  .1737753  .0218212
T 1400  9 .7891299E+07   2672064E-02  .5088E+04 -.9569E+02   .9820395  .1885722 -.0062477
T 1401  9 .7903493E+07   2675480E-02  .4393E+04  .3119E+02   .9905715  .1369691 -.0027422
T 1402  9 .7866511E+07   2685579E-02  .5084E+04  .1789E+03   .9824809  .1862201  .0073082
T 1403  9 .7880499E+07   2674451E-02  .4737E+04 -.1157E+03   .9849074  .1726531 -.0121744
T 1404  9 .8040339E+07   2686542E-02  .4563E+04  .3177E+02   .9871706  .1594926  .0075028
T 1405  9 .7919539E+07   2682993E-02  .4415E+04 -.2637E+03   .9879241  .1543444 -.0135571
T 1406  9 .7814926E+07   2679988E-02  .4592E+04 -.2897E+03   .9895945  .1429478 -.0163902
T 1407  9 .7897871E+07   2676801E-02  .4672E+04 -.1635E+03   .9848083  .1734443 -.0083546
T 1408  9 .7842134E+07   2668591E-02  .5837E+04 -.2068E+03   .9709261  .2390945 -.0116783
T 1409  9 .7924145E+07   2674136E-02  .4273E+04  .3293E+03   .9891345  .1469743  .0033879
T 1410  9 .8001135E+07   2665378E-02  .4633E+04 -.1385E+03   .9873498  .1585518 -.0013381
T 1411  9 .8046004E+07   2672129E-02  .4220E+04 -.8095E+02   .9860764  .1659366 -.0108779
T 1412  9 .7866379E+07   2671397E-02  .4653E+04 -.2048E+02   .9846721  .1743622 -.0043201
T 1413  9 .7982074E+07   2672746E-02  .4643E+04 -.9937E+01   .9847780  .1734371 -.0114854
T 1414  9 .7951926E+07   2672638E-02  .4630E+04  .1095E+02   .9761052  .2169313  .0126290
T 1415  9 .8005544E+07   2685610E-02  .5003E+04  .7209E+02   .9806470  .1956844  .0062590
T 1416  9 .7990628E+07   2668888E-02  .4791E+04  .1258E+03   .9847379  .1735416  .0132099
T 1417  9 .7858186E+07   2662621E-02  .4889E+04  .1750E+02   .9835901  .1783776  .0270564
T 1418  9 .7923433E+07   2684541E-02  .4062E+04  .4938E+03   .9927218  .1178415  .0248357
T 1419  9 .7874300E+07   2671405E-02  .4495E+04 -.6970E+02   .9889056  .1485109 -.0031980
T 1420  9 .7880267E+07   2685659E-02  .4769E+04  .3793E+02   .9851973  .1707852  .0147878
T 1421  9 .7990136E+07   2681650E-02  .4956E+04  .3580E+03   .9803630  .1930280  .0403548
T 1422  9 .7853097E+07   2672557E-02  .4722E+04 -.6926E+02   .9872334  .1592350  .0037989
T 1423  9 .7976936E+07   2676386E-02  .4236E+04  .8094E+03   .9914119  .1241427  .0411213
T 1424  9 .7969108E+07   2666775E-02  .4811E+04 -.4710E+02   .9853990  .1701395 -.0064292
T 1425  9 .7850186E+07   2663304E-02  .4822E+04 -.2169E+03   .9824999  .1860186 -.0095441
T 1426  9 .7915447E+07   2684435E-02  .5125E+04  .4086E+03   .9808862  .1928964  .0255567
T 1427  9 .7928191E+07   2677685E-02  .4647E+04 -.2848E+03   .9838693  .1788718 -.0024806
T 1428  9 .7862478E+07   2678589E-02  .4578E+04  .9356E+02   .9895283  .1423451  .0239070
T 1429  9 .7893532E+07   2664089E-02  .4801E+04 -.1512E+03   .9842906  .1732006 -.0342584
T 1430  9 .7814857E+07   2666573E-02  .4650E+04 -.9354E+03   .9785134  .1886650 -.0831690
T 1431  9 .7878781E+07   2675897E-02  .4220E+04 -.2483E+02   .9935259  .1134585  .0057788
T 1432  9 .7779130E+07   2681356E-02  .4835E+04 -.7715E+02   .9829696  .1833059 -.0130246
T 1433  9 .8014602E+07   2678743E-02  .4742E+04 -.1032E+03   .9840303  .1779898  .0019941
T 1434  9 .7773209E+07   2666426E-02  .5202E+04 -.1471E+03   .9809412  .1936019 -.0165139
T 1435  9 .7873462E+07   2683617E-02  .4854E+04 -.2359E+03   .9832652  .1821560  .0029655
T 1436  9 .7928484E+07   2680421E-02  .4819E+04  .2319E+03   .9837166  .1783667  .0220692
T 1437  9 .7973065E+07   2666079E-02  .4352E+04  .3984E+03   .9895719  .1417437  .0256165
T 1438  9 .7964506E+07   2668926E-02  .4210E+04  .6851E+03   .9895838  .1401886  .0327266
T 1439  9 .7782603E+07   2671122E-02  .4673E+04 -.1476E+02   .9855418  .1694325 -.0002348
T 1440  9 .8005894E+07   2683254E-02  .4755E+04 -.5660E+00   .9862590  .1550769 -.0569586
T 1441  9 .7857884E+07   2660508E-02  .4596E+04 -.3983E+03   .9848523  .1718373 -.0231905
T 1442  9 .7916204E+07   2684303E-02  .4837E+04  .4901E+03   .9830667  .1799295  .0347170
T 1443  9 .7953339E+07   2674090E-02  .4381E+04  .3650E+03   .9864403  .1613303  .0301340
T 1444  9 .8014774E+07   2672036E-02  .4901E+04  .2545E+03   .9824283  .1861110  .0140491
T 1445  9 .7860319E+07   2681441E-02  .4654E+04  .2082E+03   .9845585  .1736525  .0221195
T 1446  9 .7992149E+07   2671315E-02  .4534E+04  .1404E+03   .9874888  .1574099  .0093770
T 1447  9 .7910087E+07   2685105E-02  .4665E+04  .2454E+03   .9866466  .1607462  .0262532
T 1448  9 .7847922E+07   2671532E-02  .4913E+04  .6929E+01   .9833114  .1817771 -.0074738
T 1449  9 .7918753E+07   2672647E-02  .5110E+04  .1465E+04   .9789356  .1830282  .0904757
T 1450  9 .7938420E+07   2678198E-02  .5098E+04 -.4193E+02   .9798868  .1995439 -.0020309
T 1451  9 .8011809E+07   2678801E-02  .4789E+04  .3150E+03   .9814642  .1914703  .0081991
T 1452  9 .7833804E+07   2675523E-02  .4656E+04 -.4759E+03   .9853982  .1646371 -.0434157
T 1453  9 .7871172E+07   2670466E-02  .5522E+04  .9670E+03   .9734049  .2277616  .0246504
T 1454  9 .7982206E+07   2663635E-02  .4951E+04  .5583E+02   .9824410  .1865735  .0001051
T 1455  9 .7901993E+07   2670740E-02  .4516E+04  .1511E+03   .9874269  .1567620  .0203440
T 1456  9 .7833242E+07   2667018E-02  .4868E+04 -.3680E+03   .9803919  .1950229 -.0282453
T 1457  9 .7825231E+07   2684843E-02  .4667E+04 -.4028E+03   .9829821  .1814513 -.0286648
T 1458  9 .7939670E+07   2680136E-02  .4645E+04 -.3891E+03   .9860876  .1621518 -.0365783
T 1459  9 .7997204E+07   2680468E-02  .4461E+04 -.1182E+02   .9870500  .1603626  .0040217
T 1460  9 .8049276E+07   2668730E-02  .4433E+04  .5245E+02   .9896644  .1421748  .0187292
T 1461  9 .7919792E+07   2685334E-02  .4900E+04 -.3110E+03   .9835031  .1808840 -.0016175
T 1462  9 .7923939E+07   2679501E-02  .5001E+04  .4231E+03   .9931526  .1163809  .0101667
T 1463  9 .7926387E+07   2670338E-02  .4774E+04 -.1237E+03   .9852509  .1710157 -.0058549
T 1464  9 .7972274E+07   2684166E-02  .4852E+04  .9487E+02   .9842581  .1764628  .0098467
T 1465  9 .7878968E+07   2679733E-02  .4713E+04  .4940E+02   .9847826  .1737820  .0017632
T 1466  9 .7961739E+07   2684593E-02  .4436E+04  .1537E+03   .9868429  .1571009  .0382147
T 1467  9 .8016966E+07   2662871E-02  .4865E+04  .2198E+03   .9851676  .1713964  .0082539
T 1468  9 .7931347E+07   2661358E-02  .4932E+04  .4410E+02   .9799715  .1990917  .0042927
T 1469  9 .7916451E+07   2671944E-02  .4696E+04 -.2142E+03   .9840916  .1775836 -.0052710
T 1470  9 .8012047E+07   2681697E-02  .5189E+04 -.1814E+03   .9758889  .2181401 -.0074677
T 1471  9 .8007073E+07   2684610E-02  .4686E+04  .3873E+03   .9853527  .1686027  .0255578
T 1472  9 .8009257E+07   2666988E-02  .4878E+04  .1793E+03   .9842718  .1762850  .0115133
T 1473  9 .7867210E+07   2667200E-02  .4723E+04 -.4924E+02   .9828700  .1842982  .0008511
T 1474  9 .7955568E+07   2660103E-02  .4942E+04 -.1021E+03   .9820258  .1887366  .0019567
T 1475  9 .7808520E+07   2679262E-02  .5028E+04 -.4123E+03   .9805877  .1943476 -.0260133
T 1476  9 .7889902E+07   2675292E-02  .4376E+04 -.1431E+03   .9882343  .1524732 -.0120344
T 1477  9 .8006055E+07   2660550E-02  .4828E+04 -.3428E+03   .9831028  .1817815 -.0215499
T 1478  9 .8015683E+07   2674617E-02  .4856E+04  .2300E+03   .9807148  .1953708  .0053635
T 1479  9 .8031105E+07   2681675E-02  .5035E+04 -.9348E+02   .9817529  .1900304 -.0070533
T 1480  9 .7983938E+07   2676401E-02  .4705E+04 -.3225E+03   .9834741  .1801263 -.0182536
T 1481  9 .7928172E+07   2668967E-02  .4969E+04  .4338E+02   .9831664  .1778639 -.0418120
T 1482  9 .7978820E+07   2672499E-02  .4406E+04  .3775E+02   .9881322  .1532905  .0098339
T 1483  9 .7975329E+07   2683282E-02  .4814E+04  .2046E+03   .9862625  .1640575  .0192719
T 1484  9 .7916131E+07   2683573E-02  .4817E+04 -.2329E+03   .9829375  .1835561 -.0118745
T 1485  9 .7885740E+07   2683433E-02  .4468E+04 -.1964E+03   .9878466  .1553142 -.0060444
T 1486  9 .7966835E+07   2668757E-02  .4619E+04 -.2019E+03   .9865828  .1624638 -.0161189
T 1487  9 .8000153E+07   2667645E-02  .4638E+04  .1692E+03   .9874104  .1581751  .0011315
T 1488  9 .7958703E+07   2686921E-02  .4899E+04  .4567E+02   .9808840  .1945873  .0015240
T 1489  9 .7930329E+07   2674287E-02  .4776E+04 -.2176E+03   .9823430  .1860310 -.0198670
T 1490  9 .7897648E+07   2676963E-02  .4689E+04 -.1532E+03   .9856998  .1673022 -.0201471
T 1491  9 .8090662E+07   2666897E-02  .4594E+04  .2886E+03   .9864126  .1632559  .0183750
T 1492  9 .7785913E+07   2665951E-02  .4467E+04 -.6054E+02   .9889160  .1484309 -.0036612
