============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Aluminium( 2.66 um) ======================
T 1767  9 .7966610E+07   2673554E-02  .2948E+04 -.8080E+03   .9911787  .1221506 -.0514192
T 1768  9 .7925710E+07   2684393E-02  .2189E+04  .1102E+02   .9967167  .0804223  .0093843
T 1769  9 .7894561E+07   2663306E-02  .2108E+04  .9888E+02   .9983289  .0577881  .0001757
T 1770  9 .7994840E+07   2662767E-02  .2162E+04  .1314E+03   .9967666  .0803439  .0010726
T 1771  9 .7999210E+07   2664418E-02  .2508E+04 -.2389E+03   .9953151  .0962972 -.0086387
T 1772  9 .7943878E+07   2666246E-02  .2059E+04 -.3356E+03   .9970821  .0725274 -.0238132
T 1773  9 .8028599E+07   2686164E-02  .2272E+04  .1026E+03   .9960187  .0830879  .0322979
T 1774  9 .8132433E+07   2673234E-02  .2231E+04 -.7342E+01   .9972754  .0734246 -.0071070
T 1775  9 .7981119E+07   2668289E-02  .2700E+04  .2899E+03   .9936181  .1126081  .0065196
T 1776  9 .8076371E+07   2666460E-02  .2096E+04 -.3773E+03   .9965266  .0810664 -.0190515
T 1777  9 .8002034E+07   2674086E-02  .2362E+04  .4859E+02   .9968503  .0793055  .0001274
T 1778  9 .7939604E+07   2686812E-02  .2178E+04  .2391E+03   .9965055  .0820418  .0156821
T 1779  9 .8096258E+07   2670784E-02  .2222E+04  .1290E+03   .9970559  .0763134  .0074666
T 1780  9 .7958186E+07   2676916E-02  .2873E+04 -.1818E+03   .9892354  .1458756  .0115623
T 1781  9 .7982886E+07   2687715E-02  .1816E+04  .1334E+02   .9979530  .0631923 -.0098247
T 1782  9 .7736080E+07   2683364E-02  .2409E+04  .3389E+03   .9956297  .0904403  .0232814
T 1783  9 .8004555E+07   2661237E-02  .2621E+04 -.2414E+03   .9951867  .0975796 -.0090320
T 1784  9 .8047769E+07   2661645E-02  .2193E+04  .3149E+02   .9972265  .0743000 -.0043422
T 1785  9 .8002120E+07   2674652E-02  .2637E+04 -.1649E+03   .9919507  .1266010 -.0024578
T 1786  9 .8016178E+07   2669794E-02  .2399E+04  .2854E+03   .9963848  .0849549 -.0001500
T 1787  9 .7981994E+07   2668220E-02  .2343E+04  .1428E+03   .9959364  .0893794  .0110473
T 1788  9 .7929281E+07   2663344E-02  .2287E+04  .5437E+02   .9962191  .0868752 -.0004102
T 1789  9 .7952232E+07   2675682E-02  .2694E+04 -.1447E+03   .9933664  .1149324  .0036931
T 1790  9 .7929143E+07   2678559E-02  .2525E+04  .1038E+03   .9948360  .1011723  .0080969
T 1791  9 .7990942E+07   2674277E-02  .2337E+04 -.2040E+02   .9962144  .0865725  .0078763
T 1792  9 .7915301E+07   2679069E-02  .2567E+04 -.1713E+03   .9957843  .0917223  .0007957
T 1793  9 .8102422E+07   2672272E-02  .2153E+04 -.3069E+03   .9975522  .0651230 -.0254689
T 1794  9 .7987713E+07   2672806E-02  .2159E+04  .2950E+03   .9962052  .0855778  .0158653
T 1795  9 .8048708E+07   2680077E-02  .2424E+04  .1847E+03   .9956384  .0918475  .0163794
T 1796  9 .7865750E+07   2682673E-02  .2546E+04  .7246E+02   .9944700  .1044235  .0111850
T 1797  9 .7996845E+07   2673166E-02  .2366E+04  .2583E+03   .9957019  .0917544  .0126020
T 1798  9 .8180086E+07   2664665E-02  .2492E+04 -.1449E+03   .9961546  .0876057 -.0011418
T 1799  9 .7988330E+07   2660310E-02  .2078E+04 -.2007E+02   .9972481  .0741202 -.0015500
T 1800  9 .8063229E+07   2680578E-02  .1926E+04 -.1450E+03   .9987212  .0451704 -.0227081
T 1801  9 .8102588E+07   2661598E-02  .2097E+04  .4269E+01   .9974354  .0709051  .0097546
T 1802  9 .7941240E+07   2678083E-02  .2711E+04  .7411E+03   .9956997  .0909714 -.0175005
T 1803  9 .8067268E+07   2683569E-02  .2809E+04  .1833E+03   .9927682  .1180991  .0215370
T 1804  9 .7949970E+07   2680787E-02  .2023E+04  .5097E+03   .9973728  .0702514  .0176725
T 1805  9 .8148803E+07   2674904E-02  .2676E+04  .2682E+03   .9946186  .1014841  .0208537
T 1806  9 .7895565E+07   2679005E-02  .2177E+04  .4427E+03   .9962642  .0832155  .0230820
T 1807  9 .8064076E+07   2678984E-02  .2137E+04  .2134E+02   .9974938  .0707388 -.0014869
T 1808  9 .7962088E+07   2682411E-02  .2173E+04 -.2493E+03   .9957395  .0876754 -.0285628
T 1809  9 .8035731E+07   2674348E-02  .2484E+04  .2613E+03   .9952486  .0933727  .0275988
T 1810  9 .8096760E+07   2673716E-02  .2481E+04  .9375E+02   .9956873  .0927659  .0011559
T 1811  9 .7977078E+07   2671008E-02  .2285E+04  .7011E+02   .9970968  .0761438 -.0002318
T 1812  9 .8014843E+07   2675757E-02  .2516E+04  .4712E+03   .9951748  .0929467  .0314339
T 1813  9 .7919754E+07   2675758E-02  .2289E+04 -.4980E+02   .9967114  .0806348 -.0080260
T 1814  9 .8068347E+07   2671450E-02  .1929E+04 -.4298E+03   .9966014  .0731128 -.0379497
T 1815  9 .7867350E+07   2685848E-02  .2426E+04 -.1206E+03   .9956596  .0924223 -.0109613
T 1816  9 .8025057E+07   2675882E-02  .2398E+04 -.1071E+03   .9955946  .0935824 -.0058044
T 1817  9 .7941887E+07   2675824E-02  .2164E+04  .3867E+01   .9976795  .0679464 -.0043427
T 1818  9 .7941529E+07   2675244E-02  .2139E+04 -.5233E+01   .9973451  .0723897 -.0079001
T 1819  9 .8035439E+07   2667938E-02  .2516E+04 -.2950E+02   .9947054  .1020280  .0123059
T 1820  9 .7963950E+07   2675008E-02  .2399E+04  .1043E+02   .9945763  .1038443 -.0058590
T 1821  9 .7957340E+07   2669907E-02  .2093E+04 -.1134E+03   .9980351  .0615188 -.0118904
T 1822  9 .8004963E+07   2678686E-02  .2921E+04 -.4954E+03   .9905714  .1365475 -.0110975
T 1823  9 .8026066E+07   2670513E-02  .2359E+04 -.2940E+03   .9961454  .0854620 -.0197655
T 1824  9 .8098658E+07   2661430E-02  .2339E+04 -.7252E+02   .9960205  .0889578 -.0054505
T 1825  9 .8046176E+07   2660340E-02  .2141E+04 -.3148E+03   .9963961  .0848211  .0003429
T 1826  9 .8036413E+07   2663672E-02  .2312E+04  .1044E+03   .9962972  .0791470  .0335801
T 1827  9 .8002375E+07   2676895E-02  .2237E+04 -.4801E+02   .9967454  .0806031 -.0012998
T 1828  9 .7913332E+07   2682694E-02  .2775E+04 -.5554E+03   .9926708  .1152430 -.0363837
T 1829  9 .7951947E+07   2682755E-02  .2436E+04  .3016E+03   .9947497  .1004478  .0195776
T 1830  9 .7972800E+07   2680950E-02  .2461E+04  .1852E+02   .9960650  .0883086  .0074870
T 1831  9 .7897622E+07   2669401E-02  .2101E+04 -.1052E+03   .9974251  .0716147 -.0038094
T 1832  9 .8032521E+07   2680718E-02  .2432E+04 -.1356E+03   .9954534  .0916696 -.0258698
T 1833  9 .8004830E+07   2662605E-02  .2732E+04 -.2271E+03   .9946116  .1011944 -.0225272
T 1834  9 .8026745E+07   2667928E-02  .2360E+04 -.1195E+03   .9972330  .0740086 -.0070081
T 1835  9 .7933012E+07   2664959E-02  .2363E+04  .6185E+03   .9954030  .0561936  .0775568
T 1836  9 .8014552E+07   2685098E-02  .1667E+04 -.2326E+03   .9986834  .0504292 -.0093951
T 1837  9 .7901747E+07   2677207E-02  .2322E+04  .2578E+03   .9978136  .0639738  .0165923
T 1838  9 .7980430E+07   2677643E-02  .2677E+04 -.4888E+02   .9935979  .1129346 -.0029894
T 1839  9 .7853076E+07   2677951E-02  .2518E+04 -.5823E+02   .9950906  .0982864 -.0116003
T 1840  9 .7984248E+07   2665331E-02  .2729E+04  .2754E+03   .9945384  .1024134  .0201211
T 1841  9 .7979567E+07   2687537E-02  .2117E+04 -.1619E+03   .9955778  .0891074 -.0297439
T 1842  9 .7919511E+07   2684493E-02  .1822E+04 -.3856E+03   .9974440  .0408066 -.0586533
T 1843  9 .8049814E+07   2671901E-02  .2373E+04 -.4276E+03   .9947119  .1024147 -.0077081
T 1844  9 .7961334E+07   2673448E-02  .2313E+04 -.3472E+03   .9960378  .0885112 -.0086247
T 1845  9 .7919749E+07   2673314E-02  .2156E+04 -.1620E+03   .9969911  .0757891 -.0162735
T 1846  9 .7936320E+07   2672733E-02  .2108E+04 -.2850E+03   .9978764  .0642820 -.0105100
T 1847  9 .7957980E+07   2674922E-02  .2315E+04  .1911E+03   .9967400  .0771651  .0235581
T 1848  9 .8058525E+07   2665734E-02  .2245E+04 -.1397E+03   .9966419  .0797480 -.0185808
T 1849  9 .7946582E+07   2677052E-02  .2240E+04 -.2381E+03   .9979225  .0643967 -.0019312
T 1850  9 .8055546E+07   2670560E-02  .2052E+04  .1853E+02   .9970507  .0767123  .0022844
T 1851  9 .7902987E+07   2675714E-02  .2687E+04 -.1040E+03   .9947764  .1017852  .0077234
T 1852  9 .7975394E+07   2663323E-02  .2428E+04 -.1785E+03   .9956690  .0912292 -.0179038
T 1853  9 .7912718E+07   2678735E-02  .2367E+04 -.1904E+02   .9961072  .0871241 -.0134079
T 1854  9 .8031816E+07   2679104E-02  .1939E+04 -.3782E+03   .9963961  .0754038 -.0388459
T 1855  9 .8054447E+07   2662658E-02  .2224E+04 -.2893E+02   .9967795  .0801897 -.0004714
T 1856  9 .7885233E+07   2671881E-02  .2112E+04 -.2211E+03   .9960321  .0865071 -.0208946
T 1857  9 .8036710E+07   2662811E-02  .2503E+04  .6362E+02   .9946520  .1029677  .0080590
T 1858  9 .8034313E+07   2679442E-02  .2690E+04  .2320E+03   .9934954  .1131844  .0124975
T 1859  9 .7936296E+07   2682971E-02  .2104E+04  .1314E+03   .9967352  .0776101  .0222602
T 1860  9 .8048089E+07   2676574E-02  .2360E+04 -.6300E+02   .9963401  .0819985 -.0241398
T 1861  9 .8079112E+07   2685581E-02  .2393E+04 -.4362E+02   .9951603  .0924263 -.0333675
T 1862  9 .7893430E+07   2661694E-02  .2463E+04  .1760E+02   .9956550  .0923196  .0121717
T 1863  9 .7926266E+07   2668970E-02  .2222E+04  .1203E+03   .9973656  .0723407 -.0053585
T 1864  9 .8048083E+07   2663018E-02  .2566E+04 -.2021E+02   .9954709  .0949150 -.0053749
T 1865  9 .8018745E+07   2674181E-02  .2572E+04 -.3218E+03   .9952109  .0969661 -.0123629
T 1866  9 .7926031E+07   2660036E-02  .2077E+04  .6802E+03   .9969790  .0703575  .0329048
T 1867  9 .8066984E+07   2660172E-02  .2660E+04 -.3424E+02   .9909253  .1328830 -.0202269
T 1868  9 .7947578E+07   2664768E-02  .2454E+04 -.1094E+03   .9966491  .0805014 -.0144924
T 1869  9 .7903970E+07   2685714E-02  .2852E+04  .1086E+03   .9927707  .1193297  .0129100
T 1870  9 .7979882E+07   2661956E-02  .2021E+04 -.2544E+02   .9982778  .0584215 -.0053165
T 1871  9 .8069465E+07   2666557E-02  .2297E+04  .5210E+03   .9957934  .0811268  .0425901
T 1872  9 .8098040E+07   2672321E-02  .2171E+04  .4990E+02   .9966632  .0815653  .0030925
T 1873  9 .7943315E+07   2675423E-02  .2363E+04  .9457E+03   .9913841  .1171887  .0585186
T 1874  9 .8014667E+07   2663489E-02  .2471E+04  .8110E+03   .9908410  .1181475  .0653856
T 1875  9 .8005939E+07   2663618E-02  .2033E+04 -.1925E+03   .9986492  .0515570 -.0064507
T 1876  9 .7980812E+07   2684999E-02  .2465E+04  .1023E+03   .9938620  .1083509 -.0223257
T 1877  9 .8061020E+07   2661044E-02  .2057E+04  .3682E+03   .9973733  .0684699  .0236294
T 1878  9 .8051871E+07   2668377E-02  .1846E+04  .2509E+01   .9979629  .0636401 -.0044718
T 1879  9 .8009280E+07   2670611E-02  .2495E+04  .7264E+02   .9959638  .0897420  .0015606
T 1880  9 .8015881E+07   2671528E-02  .2416E+04 -.6846E+01   .9983985  .0548028  .0140389
T 1881  9 .8032391E+07   2664873E-02  .2360E+04 -.1343E+03   .9954111  .0949373 -.0119823
T 1882  9 .8069032E+07   2673473E-02  .2412E+04  .5545E+02   .9958302  .0898650  .0157013
T 1883  9 .7901799E+07   2665527E-02  .2413E+04 -.1740E+02   .9947196  .0997477 -.0241498
T 1884  9 .7933417E+07   2671763E-02  .2356E+04 -.1205E+03   .9968062  .0793168 -.0092899
T 1885  9 .8047986E+07   2678635E-02  .2111E+04  .1125E+03   .9995031  .0314252  .0024331
T 1886  9 .8049957E+07   2683243E-02  .2517E+04  .3290E+02   .9953925  .0957650  .0047883
T 1887  9 .7934480E+07   2687402E-02  .2372E+04  .5027E+03   .9951797  .0950390  .0241849
T 1888  9 .7972213E+07   2680191E-02  .2342E+04 -.1207E+03   .9956724  .0929097 -.0020676
T 1889  9 .8021386E+07   2673621E-02  .2364E+04  .1712E+03   .9947992  .1012787 -.0108204
T 1890  9 .8071716E+07   2665371E-02  .2558E+04 -.5326E+02   .9960922  .0882247  .0040983
T 1891  9 .7916402E+07   2685576E-02  .2236E+04 -.2402E+03   .9964398  .0820607 -.0193319
T 1892  9 .8093276E+07   2668018E-02  .2050E+04 -.2535E+03   .9974801  .0690140 -.0164465
T 1893  9 .7936553E+07   2660936E-02  .1875E+04 -.6466E+02   .9987920  .0491170  .0014426
T 1894  9 .7993903E+07   2662343E-02  .2455E+04 -.3705E+03   .9972793  .0583739 -.0450162
T 1895  9 .7998778E+07   2661446E-02  .2444E+04 -.2802E+02   .9960047  .0871699 -.0193910
T 1896  9 .8013110E+07   2686464E-02  .2592E+04 -.9173E+02   .9939337  .1096443  .0085939
T 1897  9 .8024993E+07   2674273E-02  .2203E+04 -.2036E+03   .9961981  .0858796 -.0146295
T 1898  9 .7983540E+07   2678986E-02  .2530E+04  .4435E+02   .9966594  .0816679  .0005799
T 1899  9 .7984941E+07   2682085E-02  .2395E+04  .1403E+02   .9954906  .0947417 -.0047302
T 1900  9 .7819287E+07   2684064E-02  .2186E+04 -.1317E+03   .9970488  .0760586 -.0104287
T 1901  9 .8088859E+07   2687265E-02  .2281E+04 -.9111E+02   .9954773  .0944974 -.0097554
T 1902  9 .7885382E+07   2678539E-02  .2414E+04 -.3073E+03   .9956702  .0867312 -.0334452
T 1903  9 .8068698E+07   2681687E-02  .3690E+04  .1940E+03   .9875018  .1574543  .0069452
T 1904  9 .7917655E+07   2673376E-02  .2908E+04  .4693E+03   .9901294  .1363076  .0326175
T 1905  9 .8096138E+07   2672814E-02  .2252E+04  .5095E+03   .9963537  .0794507  .0310965
T 1906  9 .8037397E+07   2668980E-02  .2309E+04  .8576E+02   .9959166  .0889684  .0153209
T 1907  9 .8002468E+07   2681114E-02  .2019E+04  .7396E+03   .9959112  .0730985  .0530794
T 1908  9 .7991472E+07   2679352E-02  .2294E+04 -.1924E+03   .9952082  .0967395 -.0142164
T 1909  9 .7977567E+07   2673620E-02  .2040E+04  .1225E+03   .9960935  .0872571  .0135625
T 1910  9 .7858027E+07   2668862E-02  .2318E+04  .2358E+03   .9963217  .0846940  .0130376
T 1911  9 .8094764E+07   2679341E-02  .2193E+04  .1057E+01   .9959421  .0897874  .0061304
T 1912  9 .8061872E+07   2678715E-02  .2335E+04 -.7632E+02   .9961389  .0871878 -.0102760
T 1913  9 .8038897E+07   2661690E-02  .2212E+04  .4197E+03   .9979032  .0511697  .0396344
T 1914  9 .8050802E+07   2666449E-02  .2691E+04  .7874E+02   .9939841  .1072645  .0221329
T 1915  9 .7944080E+07   2671704E-02  .2204E+04 -.1216E+03   .9979145  .0636908 -.0104932
T 1916  9 .7990948E+07   2675986E-02  .2472E+04 -.1274E+03   .9947721  .1009023 -.0157208
T 1917  9 .7997125E+07   2664491E-02  .2621E+04 -.2795E+02   .9948101  .1015799  .0058561
T 1918  9 .8016125E+07   2684603E-02  .2531E+04  .1174E+03   .9951623  .0973123  .0135003
T 1919  9 .8063102E+07   2675674E-02  .2319E+04 -.2241E+03   .9953141  .0948186 -.0189551
T 1920  9 .7976821E+07   2661881E-02  .2629E+04  .4450E+02   .9945149  .1044399 -.0056897
T 1921  9 .7976748E+07   2673415E-02  .2222E+04  .5276E+02   .9975880  .0690098  .0074782
T 1922  9 .7937626E+07   2660600E-02  .2649E+04 -.5185E+02   .9912452  .1276761  .0336403
T 1923  9 .8000973E+07   2673237E-02  .1993E+04 -.2325E+03   .9962629  .0846453 -.0171899
T 1924  9 .7984486E+07   2681799E-02  .2521E+04  .2856E+03   .9943774  .1056727  .0068397
T 1925  9 .8000021E+07   2670561E-02  .2284E+04  .2310E+03   .9974278  .0691007  .0190516
T 1926  9 .8033231E+07   2673974E-02  .2796E+04  .8978E+02   .9944251  .1052708  .0060587
T 1927  9 .8010786E+07   2668372E-02  .2070E+04  .1588E+03   .9972979  .0733461  .0041414
T 1928  9 .8043070E+07   2661981E-02  .1890E+04  .2299E+02   .9975954  .0692496  .0028241
T 1929  9 .8065937E+07   2662828E-02  .2122E+04  .4568E+03   .9970664  .0700427  .0308647
T 1930  9 .8028491E+07   2662547E-02  .2375E+04 -.4842E+02   .9965466  .0828146  .0060531
T 1931  9 .8021521E+07   2682908E-02  .2204E+04  .3518E+03   .9960684  .0824606  .0323734
T 1932  9 .8174783E+07   2666501E-02  .2022E+04  .1069E+03   .9969521  .0774736  .0091840
T 1933  9 .7980312E+07   2675704E-02  .2997E+04 -.5639E+02   .9859583  .1667064 -.0097611
T 1934  9 .7888359E+07   2662081E-02  .2484E+04  .9296E+03   .9944198  .0932277  .0493745
T 1935  9 .8043745E+07   2671574E-02  .1980E+04 -.2719E+03   .9978069  .0641649 -.0162530
T 1936  9 .8031358E+07   2674762E-02  .2497E+04 -.2637E+01   .9954406  .0945526 -.0125588
T 1937  9 .7934750E+07   2670502E-02  .1890E+04  .9796E+03   .9973834  .0638679  .0338705
T 1938  9 .7963130E+07   2680509E-02  .2868E+04 -.1599E+03   .9937534  .1115798 -.0020196
T 1939  9 .7918702E+07   2660200E-02  .2314E+04 -.6872E+02   .9944501  .1051881 -.0021106
T 1940  9 .7962054E+07   2682403E-02  .2604E+04  .1784E+02   .9921822  .1247936  .0009978
T 1941  9 .8054401E+07   2677364E-02  .2523E+04 -.2385E+03   .9941739  .1077008 -.0043422
T 1942  9 .7980102E+07   2685100E-02  .3224E+04 -.4872E+02   .9898233  .1421471  .0066442
T 1943  9 .7804264E+07   2666055E-02  .3236E+04 -.1591E+04   .9847244  .1447291 -.0968060
T 1944  9 .7923000E+07   2671671E-02  .2347E+04  .3842E+03   .9969815  .0722700  .0283697
T 1945  9 .7978620E+07   2680516E-02  .2540E+04  .1055E+02   .9945221  .1045253 -.0004783
T 1946  9 .7939807E+07   2682309E-02  .2206E+04  .2011E+03   .9966524  .0813115  .0085083
T 1947  9 .7984913E+07   2684542E-02  .2115E+04  .1482E+03   .9980412  .0614079  .0119506
T 1948  9 .7960906E+07   2684595E-02  .2279E+04  .3553E+02   .9968981  .0772563 -.0150232
T 1949  9 .7912933E+07   2673057E-02  .2128E+04  .7008E+02   .9976102  .0641625  .0256338
T 1950  9 .7987930E+07   2668485E-02  .2238E+04 -.3386E+03   .9973355  .0716057 -.0139485
T 1951  9 .8162802E+07   2671815E-02  .2351E+04 -.2767E+03   .9956902  .0904781 -.0203631
T 1952  9 .7900867E+07   2673159E-02  .2307E+04 -.1065E+03   .9973743  .0707453 -.0154771
T 1953  9 .8080623E+07   2680163E-02  .2221E+04  .1424E+03   .9951749  .0978915  .0066495
T 1954  9 .7967562E+07   2685550E-02  .2374E+04  .2091E+03   .9969584  .0765197  .0147869
T 1955  9 .7972109E+07   2681838E-02  .2440E+04 -.8222E+02   .9952089  .0964342 -.0161161
T 1956  9 .8027207E+07   2686050E-02  .2406E+04 -.2176E+02   .9975453  .0657851 -.0239928
T 1957  9 .7872647E+07   2679333E-02  .2156E+04  .8840E+02   .9965277  .0816335  .0163836
T 1958  9 .7958387E+07   2683852E-02  .2573E+04  .1367E+02   .9953624  .0961957  .0001702
T 1959  9 .7915449E+07   2684882E-02  .1934E+04 -.7156E+02   .9979973  .0608099  .0174223
T 1960  9 .7941300E+07   2670750E-02  .2020E+04  .1387E+03   .9980383  .0599421  .0180692
T 1961  9 .7969355E+07   2681238E-02  .2548E+04 -.2141E+03   .9937753  .1107755 -.0118111
T 1962  9 .8053232E+07   2684610E-02  .2249E+04 -.2706E+02   .9985047  .0546456  .0015071
T 1963  9 .7987930E+07   2673269E-02  .2060E+04 -.2056E+03   .9973242  .0727065 -.0076333
T 1964  9 .8142396E+07   2664414E-02  .1986E+04  .1816E+03   .9971570  .0741088  .0136314
T 1965  9 .8026779E+07   2673573E-02  .2380E+04 -.4935E+03   .9935935  .1073210 -.0354138
T 1966  9 .7900382E+07   2684649E-02  .2342E+04 -.8800E+02   .9971689  .0750253 -.0050416
T 1967  9 .7944786E+07   2673288E-02  .2389E+04 -.1192E+03   .9952121  .0972800 -.0094541
T 1968  9 .7980562E+07   2660275E-02  .2039E+04  .1659E+03   .9971653  .0747747  .0083687
T 1969  9 .7910743E+07   2676248E-02  .2640E+04 -.3546E+03   .9949532  .0968632 -.0261863
T 1970  9 .7917135E+07   2684164E-02  .2350E+04 -.2869E+02   .9960198  .0887090  .0086787
T 1971  9 .7952128E+07   2680274E-02  .2419E+04  .3830E+02   .9952856  .0969379 -.0030932
T 1972  9 .7912049E+07   2677518E-02  .2411E+04 -.5558E+03   .9959213  .0838341 -.0333572
T 1973  9 .7874978E+07   2679885E-02  .2595E+04  .1062E+03   .9942650  .1063877  .0108963
T 1974  9 .8075556E+07   2679006E-02  .2312E+04 -.1761E+03   .9950863  .0978082 -.0153869
T 1975  9 .8086117E+07   2671589E-02  .2188E+04  .3132E+03   .9964146  .0793247  .0294197
T 1976  9 .7913375E+07   2687396E-02  .2227E+04  .1971E+03   .9963556  .0829769  .0197565
T 1977  9 .8002917E+07   2673317E-02  .2617E+04  .4020E+03   .9885532  .1348593  .0676427
T 1978  9 .8092376E+07   2675684E-02  .2202E+04  .1170E+03   .9962728  .0859300  .0075214
T 1979  9 .8078672E+07   2677025E-02  .1918E+04 -.1411E+01   .9981194  .0607651  .0080751
T 1980  9 .8096181E+07   2668939E-02  .2391E+04  .2126E+03   .9931548  .1160184 -.0135344
T 1981  9 .7905449E+07   2684125E-02  .2609E+04 -.8644E+02   .9920864  .1247468  .0142447
T 1982  9 .8048081E+07   2684191E-02  .1955E+04 -.7929E+02   .9981911  .0600590  .0027180
T 1983  9 .7941368E+07   2682330E-02  .2192E+04  .3316E+03   .9951946  .0944825  .0257055
T 1984  9 .8037959E+07   2685257E-02  .2441E+04 -.3241E+03   .9938190  .1082568 -.0245809
T 1985  9 .8056611E+07   2669674E-02  .2591E+04  .2243E+03   .9956443  .0921272  .0143149
T 1986  9 .8000879E+07   2685782E-02  .2194E+04  .2396E+03   .9965344  .0831780 -.0008340
T 1987  9 .7988001E+07   2661471E-02  .2441E+04 -.1522E+03   .9951193  .0974050 -.0158061
T 1988  9 .7925705E+07   2660833E-02  .2356E+04  .8904E+02   .9934390  .1062450  .0423192
T 1989  9 .7997439E+07   2664030E-02  .2245E+04 -.2478E+03   .9962239  .0852339 -.0165287
T 1990  9 .7954925E+07   2683636E-02  .2563E+04  .3929E+03   .9960989  .0878066  .0087707
T 1991  9 .7968761E+07   2666476E-02  .3133E+04 -.2666E+03   .9933264  .1142711 -.0156432
T 1992  9 .7970942E+07   2672472E-02  .2324E+04  .6362E+02   .9965531  .0829269  .0022295
T 1993  9 .8091454E+07   2682011E-02  .2138E+04  .2971E+02   .9974269  .0716389  .0027117
T 1994  9 .7981896E+07   2685010E-02  .2406E+04 -.3023E+02   .9954753  .0925244 -.0216376
T 1995  9 .7996044E+07   2674091E-02  .2131E+04 -.1980E+03   .9966749  .0810739  .0081375
T 1996  9 .8019076E+07   2673638E-02  .2507E+04 -.2951E+03   .9941531  .1033242 -.0313638
T 1997  9 .8014265E+07   2685226E-02  .2257E+04 -.2708E+03   .9968124  .0760611 -.0240793
T 1998  9 .8066499E+07   2678708E-02  .2327E+04  .1283E+03   .9963614  .0850580  .0054025
